datetime,tweet,label,Text_cleansing,Text_slang,Text_stopword,Text_stemming,tokens
6/26/2022 2:49,"Pemerintah lakukan sosialisasi terkait penggunaan aplikasi Pedulilindungi yg akan digunakan dlm sistem pmbelian Minyak goreng curah yg disubsidi oleh pemerintah.
Hal ini diungkapkan oleh  LBP , sbg langkah tuk lakukan pengawasan dn cegah trjadi kcurangan dlm pnyaluran subsidi tsb https://t.co/hEGA75hyd0",1,pemerintah lakukan sosialisasi terkait penggunaan aplikasi pedulilindungi yg akan digunakan dlm sistem pmbelian minyak goreng curah yg disubsidi oleh pemerintah  hal ini diungkapkan oleh  lbp   sbg langkah tuk lakukan pengawasan dn cegah trjadi kcurangan dlm pnyaluran subsidi tsb ,pemerintah lakukan sosialisasi terkait penggunaan aplikasi pedulilindungi yang akan digunakan dlm sistem pmbelian minyak goreng curah yang disubsidi oleh pemerintah hal ini diungkapkan oleh luhut binsar pandjaitan sebagai langkah untuk lakukan pengawasan dan cegah trjadi kcurangan dlm pnyaluran subsidi tersebut,pemerintah lakukan sosialisasi terkait penggunaan aplikasi pedulilindungi dlm sistem pmbelian minyak goreng curah disubsidi pemerintah luhut binsar pandjaitan langkah lakukan pengawasan cegah trjadi kcurangan dlm pnyaluran subsidi,perintah laku sosialisasi kait guna aplikasi pedulilindungi dlm sistem pmbelian minyak goreng curah subsidi perintah luhut binsar pandjaitan langkah laku awas cegah trjadi kcurangan dlm pnyaluran subsidi,"['perintah', 'laku', 'sosialisasi', 'kait', 'guna', 'aplikasi', 'pedulilindungi', 'dlm', 'sistem', 'pmbelian', 'minyak', 'goreng', 'curah', 'subsidi', 'perintah', 'luhut', 'binsar', 'pandjaitan', 'langkah', 'laku', 'awas', 'cegah', 'trjadi', 'kcurangan', 'dlm', 'pnyaluran', 'subsidi']"
6/26/2022 2:43,Kebijakan beli minyak goreng dg wajib tunjukan apk peduliLindungi adalah bentuk kezoliman penguasa,-1,kebijakan beli minyak goreng dg wajib tunjukan apk pedulilindungi adalah bentuk kezoliman penguasa,kebijakan beli minyak goreng dengan wajib tunjukan aplikasi pedulilindungi adalah bentuk kezoliman penguasa,kebijakan beli minyak goreng wajib tunjukan aplikasi pedulilindungi bentuk kezoliman penguasa,bijak beli minyak goreng wajib tunjuk aplikasi pedulilindungi bentuk kezoliman kuasa,"['bijak', 'beli', 'minyak', 'goreng', 'wajib', 'tunjuk', 'aplikasi', 'pedulilindungi', 'bentuk', 'kezoliman', 'kuasa']"
6/26/2022 2:42,Cara Beli Minyak Goreng Curah Pakai PeduliLindungi https://t.co/HAUT83EKHt,0,cara beli minyak goreng curah pakaipedulilindungi ,cara beli minyak goreng curah pakaipedulilindungi,beli minyak goreng curah pakaipedulilindungi,beli minyak goreng curah pakaipedulilindungi,"['beli', 'minyak', 'goreng', 'curah', 'pakaipedulilindungi']"
6/26/2022 2:39,"LBP menjelaskan akan gunakan aplikasi PeduliLindungi dalam sistem pembelian minyak goreng curah yang berfungsi sebagai alat pemantau dan pengawasan di lapangan.
 Ini sebagai upaya pemerintah mengatasi sengkarut minyak goreng yang terjadi https://t.co/7wMLAtl2i2",1,lbp menjelaskan akan gunakan aplikasi pedulilindungi dalam sistem pembelian minyak goreng curah yang berfungsi sebagai alat pemantau dan pengawasan di lapangan   ini sebagai upaya pemerintah mengatasi sengkarut minyak goreng yang terjadi ,luhut binsar pandjaitan menjelaskan akan gunakan aplikasi pedulilindungi dalam sistem pembelian minyak goreng curah yang berfungsi sebagai alat pemantau dan pengawasan di lapangan ini sebagai upaya pemerintah mengatasi sengkarut minyak goreng yang terjadi,luhut binsar pandjaitan aplikasi pedulilindungi sistem pembelian minyak goreng curah berfungsi alat pemantau pengawasan lapangan upaya pemerintah mengatasi sengkarut minyak goreng,luhut binsar pandjaitan aplikasi pedulilindungi sistem beli minyak goreng curah fungsi alat pantau awas lapang upaya perintah atas sengkarut minyak goreng,"['luhut', 'binsar', 'pandjaitan', 'aplikasi', 'pedulilindungi', 'sistem', 'beli', 'minyak', 'goreng', 'curah', 'fungsi', 'alat', 'pantau', 'awas', 'lapang', 'upaya', 'perintah', 'atas', 'sengkarut', 'minyak', 'goreng']"
6/26/2022 2:33,Namanya bagus Peduli Lindungi. https://t.co/NvrWaN9h81,1,namanya bagus peduli lindungi  ,namanya bagus peduli lindungi,namanya bagus peduli lindungi,nama bagus peduli lindung,"['nama', 'bagus', 'peduli', 'lindung']"
6/26/2022 2:30,"Aplikasi PeduliLindungi akan digunakan dalam sistem pembelian minyak goreng curah yang berfungsi sebagai alat pemantau dan pengawasan di lapangan.

Hal ini diungkapkan oleh Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan.

https://t.co/mu6zDx4dAV✔️ https://t.co/xfogSXMOPF",1,aplikasi pedulilindungi akan digunakan dalam sistem pembelian minyak goreng curah yang berfungsi sebagai alat pemantau dan pengawasan di lapangan   hal ini diungkapkan oleh menteri koordinator bidang kemaritiman dan investasiluhut binsar pandjaitan    ,aplikasi pedulilindungi akan digunakan dalam sistem pembelian minyak goreng curah yang berfungsi sebagai alat pemantau dan pengawasan di lapangan hal ini diungkapkan oleh menteri koordinator bidang kemaritiman dan investasiluhut binsar pandjaitan,aplikasi pedulilindungi sistem pembelian minyak goreng curah berfungsi alat pemantau pengawasan lapangan menteri koordinator bidang kemaritiman investasiluhut binsar pandjaitan,aplikasi pedulilindungi sistem beli minyak goreng curah fungsi alat pantau awas lapang menteri koordinator bidang maritim investasiluhut binsar pandjaitan,"['aplikasi', 'pedulilindungi', 'sistem', 'beli', 'minyak', 'goreng', 'curah', 'fungsi', 'alat', 'pantau', 'awas', 'lapang', 'menteri', 'koordinator', 'bidang', 'maritim', 'investasiluhut', 'binsar', 'pandjaitan']"
6/26/2022 2:29,"@h_dsaputra Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng

Pancasila Satukan Negeri 
https://t.co/siGenFoSmu",1, mulai senin pemerintah sosialisasikan pedulilindungi untuk beli minyak goreng  pancasila satukan negeri  ,mulai senin pemerintah sosialisasikan pedulilindungi untuk beli minyak goreng pancasila satukan negeri,senin pemerintah sosialisasikan pedulilindungi beli minyak goreng pancasila satukan negeri,senin perintah sosialisasi pedulilindungi beli minyak goreng pancasila satu negeri,"['senin', 'perintah', 'sosialisasi', 'pedulilindungi', 'beli', 'minyak', 'goreng', 'pancasila', 'satu', 'negeri']"
6/26/2022 2:21,"Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng
---
Pancasila Satukan Negeri https://t.co/eZfXFz3a5N",1,mulai senin pemerintah sosialisasikan pedulilindungi untuk beli minyak goreng    pancasila satukan negeri ,mulai senin pemerintah sosialisasikan pedulilindungi untuk beli minyak goreng pancasila satukan negeri,senin pemerintah sosialisasikan pedulilindungi beli minyak goreng pancasila satukan negeri,senin perintah sosialisasi pedulilindungi beli minyak goreng pancasila satu negeri,"['senin', 'perintah', 'sosialisasi', 'pedulilindungi', 'beli', 'minyak', 'goreng', 'pancasila', 'satu', 'negeri']"
6/26/2022 2:21,"@sadidawoaini Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng
Pancasila Satukan Negeri",1, mulai senin pemerintah sosialisasikan pedulilindungi untuk beli minyak goreng pancasila satukan negeri,mulai senin pemerintah sosialisasikan pedulilindungi untuk beli minyak goreng pancasila satukan negeri,senin pemerintah sosialisasikan pedulilindungi beli minyak goreng pancasila satukan negeri,senin perintah sosialisasi pedulilindungi beli minyak goreng pancasila satu negeri,"['senin', 'perintah', 'sosialisasi', 'pedulilindungi', 'beli', 'minyak', 'goreng', 'pancasila', 'satu', 'negeri']"
6/26/2022 2:20,"Warbiasahh🤭

https://t.co/c2cjomtoJ1",1,warbiasahh  ,warbiasahh,warbiasahh,warbiasahh,['warbiasahh']
6/26/2022 2:19,"Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng
https://t.co/WgpwMMgkGf
Pancasila Satukan Negeri",1,mulai senin pemerintah sosialisasikan pedulilindungi untuk beli minyak goreng  pancasila satukan negeri,mulai senin pemerintah sosialisasikan pedulilindungi untuk beli minyak goreng pancasila satukan negeri,senin pemerintah sosialisasikan pedulilindungi beli minyak goreng pancasila satukan negeri,senin perintah sosialisasi pedulilindungi beli minyak goreng pancasila satu negeri,"['senin', 'perintah', 'sosialisasi', 'pedulilindungi', 'beli', 'minyak', 'goreng', 'pancasila', 'satu', 'negeri']"
6/26/2022 2:18,"Kebijakan pemerintah yang mewajibkan pembelian minyak goreng curah menggunakan Nomor Induk Kependudukan (NIK) dan aplikasi PeduliLindungi.

#MinyakGoreng
#PeduliLindungi
#GoposId https://t.co/f728MESTlv",0,kebijakan pemerintah yang mewajibkan pembelian minyak goreng curah menggunakan nomor induk kependudukan  nik  dan aplikasi pedulilindungi   minyakgoreng pedulilindungi goposid ,kebijakan pemerintah yang mewajibkan pembelian minyak goreng curah menggunakan nomor induk kependudukan nomor induk kependudukan dan aplikasi pedulilindungi minyakgoreng pedulilindungi goposid,kebijakan pemerintah mewajibkan pembelian minyak goreng curah nomor induk kependudukan nomor induk kependudukan aplikasi pedulilindungi minyakgoreng pedulilindungi goposid,bijak perintah wajib beli minyak goreng curah nomor induk duduk nomor induk duduk aplikasi pedulilindungi minyakgoreng pedulilindungi goposid,"['bijak', 'perintah', 'wajib', 'beli', 'minyak', 'goreng', 'curah', 'nomor', 'induk', 'duduk', 'nomor', 'induk', 'duduk', 'aplikasi', 'pedulilindungi', 'minyakgoreng', 'pedulilindungi', 'goposid']"
6/26/2022 2:17,"@KompasTV Jangankan pedulilindungi, kabeh sertivikat vaksin, termasuk vaksin ucing ku aing bere",-1, jangankan pedulilindungi  kabeh sertivikat vaksin  termasuk vaksin ucing ku aing bere,jangankan pedulilindungi kabeh sertivikat vaksin termasuk vaksin ucing ku saya bere,pedulilindungi kabeh sertivikat vaksin vaksin ucing ku bere,pedulilindungi kabeh sertivikat vaksin vaksin ucing ku bere,"['pedulilindungi', 'kabeh', 'sertivikat', 'vaksin', 'vaksin', 'ucing', 'ku', 'bere']"
6/26/2022 2:13,@jeekiesphile @StayRhen Iyaaaaa betulll wkwkwkwk masuk mall juga kalo udh kadaluarsa gitu suka gabisa masuk soalnya di apk pedulilindungi nya merah,-1,  iyaa betull wkwkwkwk masuk mall juga kalo udh kadaluarsa gitu suka gabisa masuk soalnya di apk pedulilindungi nya merah,iyaa betull wkwkwkwk masuk mall juga kalau sudah kadaluarsa gitu suka tidak bisa masuk soalnya di aplikasi pedulilindungi nya merah,iyaa betull wkwkwkwk masuk mall kadaluarsa gitu suka masuk aplikasi pedulilindungi nya merah,iyaa betull wkwkwkwk masuk mall kadaluarsa gitu suka masuk aplikasi pedulilindungi nya merah,"['iyaa', 'betull', 'wkwkwkwk', 'masuk', 'mall', 'kadaluarsa', 'gitu', 'suka', 'masuk', 'aplikasi', 'pedulilindungi', 'nya', 'merah']"
6/26/2022 2:12,Penjelasan Luhut Terkait Pembelian Minyak Goreng Curah Dengan Pedulilindungi: Menjadi Alat Pantau https://t.co/AqvDTG5Vt3,1,penjelasan luhut terkait pembelian minyak goreng curah dengan pedulilindungi  menjadi alat pantau ,penjelasan luhut terkait pembelian minyak goreng curah dengan pedulilindungi menjadi alat pantau,penjelasan luhut terkait pembelian minyak goreng curah pedulilindungi alat pantau,jelas luhut kait beli minyak goreng curah pedulilindungi alat pantau,"['jelas', 'luhut', 'kait', 'beli', 'minyak', 'goreng', 'curah', 'pedulilindungi', 'alat', 'pantau']"
6/26/2022 2:11,"Kaget sob, baca berita kl aplikasi pedulilindungi Jadi syarat beli migor curah. Bener2 ya harga migor masih tinggi.

Serba serbi MMC",-1,kaget sob  baca berita kl aplikasi pedulilindungi jadi syarat beli migor curah  bener  ya harga migor masih tinggi   serba serbi mmc,kaget sob baca berita kalau aplikasi pedulilindungi jadi syarat beli minyak goreng curah benar ya harga minyak goreng masih tinggi serba serbi mmc,kaget sob baca berita aplikasi pedulilindungi syarat beli minyak goreng curah ya harga minyak goreng serba serbi mmc,kaget sob baca berita aplikasi pedulilindungi syarat beli minyak goreng curah ya harga minyak goreng serba serbi mmc,"['kaget', 'sob', 'baca', 'berita', 'aplikasi', 'pedulilindungi', 'syarat', 'beli', 'minyak', 'goreng', 'curah', 'ya', 'harga', 'minyak', 'goreng', 'serba', 'serbi', 'mmc']"
6/26/2022 2:05,"/wal umpat betakun, bila hndk berobat ke rs ansari saleh harus bisi pedulilindungi kh? Soalnya mamaku hndk berobat tp belum bevaksin sama sekali",0, wal umpat betakun  bila hndk berobat ke rs ansari saleh harus bisi pedulilindungi kh  soalnya mamaku hndk berobat tp belum bevaksin sama sekali,wal umpat betakun bila hendak berobat ke rumah sakit ansari saleh harus bisi pedulilindungi kh soalnya mamaku hendak berobat tapi tidak bevaksin sama sekali,wal umpat betakun berobat rumah sakit ansari saleh bisi pedulilindungi kh mamaku berobat bevaksin,wal umpat betakun obat rumah sakit ansari saleh bis pedulilindungi kh mama obat bevaksin,"['wal', 'umpat', 'betakun', 'obat', 'rumah', 'sakit', 'ansari', 'saleh', 'bis', 'pedulilindungi', 'kh', 'mama', 'obat', 'bevaksin']"
6/26/2022 2:03,Pernyataan LBP terkait aplikasi PeduliLindungi akan digunakan dalam sistem pembelian minyak goreng curah yang berfungsi sebagai alat pemantau dan pengawasan di lapangan dimana bertujuan utk mengatasi terjadinya penyelewengan yg dpt menyebabkan kelangkaan Migor 📌📌 https://t.co/1RHznAbul9,1,pernyataan lbp terkait aplikasi pedulilindungi akan digunakan dalam sistem pembelian minyak goreng curah yang berfungsi sebagai alat pemantau dan pengawasan di lapangan dimana bertujuan utk mengatasi terjadinya penyelewengan yg dpt menyebabkan kelangkaan migor  ,pernyataan luhut binsar pandjaitan terkait aplikasi pedulilindungi akan digunakan dalam sistem pembelian minyak goreng curah yang berfungsi sebagai alat pemantau dan pengawasan di lapangan dimana bertujuan untuk mengatasi terjadinya penyelewengan yang dapat menyebabkan kelangkaan minyak goreng,pernyataan luhut binsar pandjaitan terkait aplikasi pedulilindungi sistem pembelian minyak goreng curah berfungsi alat pemantau pengawasan lapangan dimana bertujuan mengatasi penyelewengan menyebabkan kelangkaan minyak goreng,nyata luhut binsar pandjaitan kait aplikasi pedulilindungi sistem beli minyak goreng curah fungsi alat pantau awas lapang mana tuju atas seleweng sebab langka minyak goreng,"['nyata', 'luhut', 'binsar', 'pandjaitan', 'kait', 'aplikasi', 'pedulilindungi', 'sistem', 'beli', 'minyak', 'goreng', 'curah', 'fungsi', 'alat', 'pantau', 'awas', 'lapang', 'mana', 'tuju', 'atas', 'seleweng', 'sebab', 'langka', 'minyak', 'goreng']"
6/26/2022 2:03,@ndyfrdhni Hubungi cs pedulilindungi nya nad,0, hubungi cs pedulilindungi nya nad,hubungi sustomer service pedulilindungi nya nad,hubungi sustomer service pedulilindungi nya nad,hubung sustomer service pedulilindungi nya nad,"['hubung', 'sustomer', 'service', 'pedulilindungi', 'nya', 'nad']"
6/26/2022 2:01,"Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng
Pancasila Satukan Negeri 
https://t.co/08A1ogIAQS",1,mulai senin pemerintah sosialisasikan pedulilindungi untuk beli minyak goreng pancasila satukan negeri  ,mulai senin pemerintah sosialisasikan pedulilindungi untuk beli minyak goreng pancasila satukan negeri,senin pemerintah sosialisasikan pedulilindungi beli minyak goreng pancasila satukan negeri,senin perintah sosialisasi pedulilindungi beli minyak goreng pancasila satu negeri,"['senin', 'perintah', 'sosialisasi', 'pedulilindungi', 'beli', 'minyak', 'goreng', 'pancasila', 'satu', 'negeri']"
6/26/2022 2:01,Begini Cara Membeli Minyak Goreng Curah Rakyat Melalui Aplikasi PeduliLindungi atau Akses Link Berikut https://t.co/kcc5al49tK,0,begini cara membeli minyak goreng curah rakyat melalui aplikasi pedulilindungi atau akses link berikut ,begini cara membeli minyak goreng curah rakyat melalui aplikasi pedulilindungi atau akses link berikut,membeli minyak goreng curah rakyat aplikasi pedulilindungi akses link,beli minyak goreng curah rakyat aplikasi pedulilindungi akses link,"['beli', 'minyak', 'goreng', 'curah', 'rakyat', 'aplikasi', 'pedulilindungi', 'akses', 'link']"
6/26/2022 2:00,"Selain untuk memantau Covid-19 dan keluar masuk area publik kini akan digunakan sebagai syarat beli minyak goreng.

https://t.co/F1tVPKszI1

Pancasila Satukan Negeri",0,selain untuk memantau covid    dan keluar masuk area publik kini akan digunakan sebagai syarat beli minyak goreng     pancasila satukan negeri,selain untuk memantau covid dan keluar masuk area publik kini akan digunakan sebagai syarat beli minyak goreng pancasila satukan negeri,memantau covid masuk area publik syarat beli minyak goreng pancasila satukan negeri,pantau covid masuk area publik syarat beli minyak goreng pancasila satu negeri,"['pantau', 'covid', 'masuk', 'area', 'publik', 'syarat', 'beli', 'minyak', 'goreng', 'pancasila', 'satu', 'negeri']"
6/26/2022 1:58,Pemerintah akan mensosialisasikan pembelian Minyak Goreng Curah Rakyat (MCGR) menggunakan aplikasi PeduliLindungi. Uji coba pertama akan dilakukan mulai besok. https://t.co/ETjKNSZEXR,0,pemerintah akan mensosialisasikan pembelian minyak goreng curah rakyat  mcgr  menggunakan aplikasi pedulilindungi  uji coba pertama akan dilakukan mulai besok  ,pemerintah akan mensosialisasikan pembelian minyak goreng curah rakyat minyak goreng curah rakyat menggunakan aplikasi pedulilindungi uji coba pertama akan dilakukan mulai besok,pemerintah mensosialisasikan pembelian minyak goreng curah rakyat minyak goreng curah rakyat aplikasi pedulilindungi uji coba besok,perintah sosialisasi beli minyak goreng curah rakyat minyak goreng curah rakyat aplikasi pedulilindungi uji coba besok,"['perintah', 'sosialisasi', 'beli', 'minyak', 'goreng', 'curah', 'rakyat', 'minyak', 'goreng', 'curah', 'rakyat', 'aplikasi', 'pedulilindungi', 'uji', 'coba', 'besok']"
6/26/2022 1:54,"@mojokdotco Nek kabeh² mengko kudu download aplikasi yo teneh isi HP ne kebak. Perusahaan² BUMN mbok bikin 1 aplikasi utk semua. Jd kita gak perlu download byk aplikasi. Kaya' pedulilindungi, bs kita cari di Shopee @erickthohir",-1, nek kabeh mengko kudu download aplikasi yo teneh isi hp ne kebak  perusahaan bumn mbok bikin   aplikasi utk semua  jd kita gak perlu download byk aplikasi  kaya  pedulilindungi  bs kita cari di shopee ,nek kabeh mengko kudu download aplikasi yo teneh isi hp ne kebak perusahaan bumn mbok bikin aplikasi untuk semua jadi kita tidak perlu download banyak aplikasi kaya pedulilindungi bisa kita cari di shopee,nek kabeh mengko kudu download aplikasi yo teneh isi hp ne kebak perusahaan bumn mbok bikin aplikasi download aplikasi kaya pedulilindungi cari shopee,nek kabeh mengko kudu download aplikasi yo teneh isi hp ne bak usaha bumn mbok bikin aplikasi download aplikasi kaya pedulilindungi cari shopee,"['nek', 'kabeh', 'mengko', 'kudu', 'download', 'aplikasi', 'yo', 'teneh', 'isi', 'hp', 'ne', 'bak', 'usaha', 'bumn', 'mbok', 'bikin', 'aplikasi', 'download', 'aplikasi', 'kaya', 'pedulilindungi', 'cari', 'shopee']"
